TAXPAYER_ID,ENTITY_NAME,MAILING_ADDRESS,CITY,STATE,ZIP_CODE,RTB_STATUS,STATE_OF_FORMATION,EffRegDateSOS,SOS_FILE_NO,REGISTERED_AGENT_NAME,REGISTERED_OFFICE_ADDRESS,REG_CITY,REG_ST,REG_ZIP
32034768922,FATTY'S BURGERS & MORE LLC,1624 E COMMERCE ST,SAN ANTONIO,TX,78205-3326,ACTIVE,TX,6/23/20,0800941313,MARK E. OUTING,1624 E. COMMERCE,SAN ANTONIO,TX,78205
32034821937,"NIXON RESIDENTIAL CARE, INC.",730 N MAIN AVE STE 709,SAN ANTONIO,TX,78205-1117,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0800945010,TERRY W WALKER,11107 WURZBACH  #404,SAN ANTONIO,TX,78230
32034843659,P16PLUS COUNCIL OF GREATER BEXAR COUNTY FOUNDATION,1142 E COMMERCE ST STE 200,SAN ANTONIO,TX,78205-3312,ACTIVE,TX,3/3/08,0800946286,JUDY K MCCORMICK,"1142 E. COMMERCE, STE. 200",SAN ANTONIO,TX,78205
32034874233,CIBOLO PRESERVE,112 E PECAN ST STE 3000,SAN ANTONIO,TX,78205-1516,ACTIVE,TX,3/6/08,0800947984,DARIN N. DIGBY,"112 E. PECAN STREET, SUITE 3000",SAN ANTONIO,TX,78205
32034919574,"LRP GOLF PARTNERS, LP",711 NAVARRO ST STE 400,SAN ANTONIO,TX,78205-3500,ACTIVE,TX,2/11/08,0800936283,CT CORPORATION SYSTEM,1999 BRYAN ST. SUITE 900,DALLAS,TX,75201
32034928922,"SEQUOIA FORUM 28, LP",405 N SAINT MARYS ST STE 850,SAN ANTONIO,TX,78205-2324,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0800923113,C T CORPORATION SYSTEM,"1999 BRYAN ST., STE. 900",DALLAS,TX,75201
32034940109,"BEAULIEU RIVER CAPITAL, LP",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,12/13/07,0800910005,JAMES E IRWINE,112 E. PECAN ST. BOX 555,SAN ANTONIO,TX,78205
32034943384,"SEQUOIA FORUM 5, LP",405 N SAINT MARYS ST STE 850 C/O INTL REALTY,SAN ANTONIO,TX,78205-2324,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0800906070,C T CORPORATION SYSTEM,"1999 BRYAN ST., STE. 900",DALLAS,TX,75201
32034945553,"SEQUOIA FORUM 13, LP",405 N SAINT MARYS ST STE 850 C/O INTL REALTY,SAN ANTONIO,TX,78205-2324,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0800903668,C T CORPORATION SYSTEM,"1999 BRYAN ST., STE. 900",DALLAS,TX,75201
32034949522,"SEQUOIA FORUM 9, LP",405 N SAINT MARYS ST STE 850 C/O INT'L REALTY,SAN ANTONIO,TX,78205-2324,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0800898975,C T CORPORATION SYSTEM,"1999 BRYAN ST., STE. 900",DALLAS,TX,75201
32034965924,"TOWNSEND CAPITAL PARTNERS, LP",711 NAVARRO ST STE 777,SAN ANTONIO,TX,78205-1711,ACTIVE,TX,10/4/07,0800880168,A. R. TOWNSEND SR,711 NAVARRO SUITE 777,SAN ANTONIO,TX,78205
32034978471,"RIFE INVESTMENT PARTNERS, LTD.",112 E PECAN ST STE 1800,SAN ANTONIO,TX,78205-1521,ACTIVE,TX,8/30/07,0800865044,ALLAN G PATERSON,"112 E. PECAN ST., SUITE 1800",SAN ANTONIO,TX,78205
32035004574,"CITY  BASE WEST, L.P.",112 E PECAN ST STE 1200,SAN ANTONIO,TX,78205-1524,ACTIVE,TX,6/22/07,0800833237,FRANK Z. RUTTENBERG,112 E. PECAN SUITE 1200,SAN ANTONIO,TX,78205
32035017741,"GEHRLEIN PROPERTIES, LP",610 E MARKET ST UNIT 2718,SAN ANTONIO,TX,78205-2671,ACTIVE,TX,6/24/10,0800818891,JUDITH E LENARD,9823 FREDERICKSBURG RD,SAN ANTONIO,TX,78240
32035021230,"I-10 VENTURES, LTD.",222 MAIN PLZ,SAN ANTONIO,TX,78205-2717,ACTIVE,TX,5/14/07,0800815249,A L HERNDEN,222 MAIN PLAZA E.,SAN ANTONIO,TX,78205
32035040743,G & DP LIMITED PARTNERSHIP,730 N MAIN AVE STE 219,SAN ANTONIO,TX,78205-1115,ACTIVE,TX,3/27/07,0800792984,GASTON PRIETO,"730 N. MAIN STREET, SUITE 219",SAN ANTONIO,TX,78205
32035047938,"IRON LANE, LTD.",112 E PECAN ST STE 525,SAN ANTONIO,TX,78205-1543,ACTIVE,TX,3/8/07,0800785001,ISIDORO KORNGOLD,"300 CONVENT, SUITE 1350",SAN ANTONIO,TX,78205
32035096984,"PIMA CONSUMER PARTNERS II, LP",711 NAVARRO ST STE 777,SAN ANTONIO,TX,78205-1711,ACTIVE,TX,11/2/06,0800729334,A.R. TOWNSEND SR,"711 NAVARRO, SUITE 777",SAN ANTONIO,TX,78205
32035198871,"LRP HOLDING, LTD.",711 NAVARRO ST STE 400,SAN ANTONIO,TX,78205-3500,ACTIVE,TX,4/5/06,0800637586,C T CORPORATION SYSTEM,"1999 BRYAN ST., STE. 900",DALLAS,TX,75201
32035208720,"KAIROI DEVELOPMENT, LLC",711 NAVARRO ST STE 400,SAN ANTONIO,TX,78205-3500,ACTIVE,TX,11/10/11,0801505700,C T CORPORATION SYSTEM,1999 BRYAN ST. SUITE 900,DALLAS,TX,75201
32035212763,"GP-2006 REAL ESTATE, LP",425 SOLEDAD ST STE 600,SAN ANTONIO,TX,78205-1558,ACTIVE,TX,3/15/06,0800627306,MATTHEW R PEARSON,"425 SOLEDAD, STE 600",SAN ANTONIO,TX,78205
32035260820,"BOERNE, L.P.",112 E PECAN ST STE 2900 C/O JAMES DROUGHT,SAN ANTONIO,TX,78205-1549,ACTIVE,TX,3/15/12,0800593139,JAMES L DROUGHT,"112 E. PECAN ST., STE. 2900",SAN ANTONIO,TX,78205
32035390908,"SCHERTZ 1518, LTD.",314 E COMMERCE ST STE 600,SAN ANTONIO,TX,78205-2957,ACTIVE,TX,4/7/10,0800502261,CHRISTOPHER K PRICE,314 E COMMERCE STE 600,SAN ANTONIO,TX,78205
32035467698,"HIXON LAND COMPANY, L.L.C.",315 E COMMERCE ST STE 300,SAN ANTONIO,TX,78205-2947,ACTIVE,TX,12/22/11,0801524505,JACK J. SPECTOR,"315 E. COMMERCE, SUITE 300",SAN ANTONIO,TX,78205
32035467722,"BOULDER CREEK COMPANY, L.L.C.",315 E COMMERCE ST STE 300,SAN ANTONIO,TX,78205-2947,ACTIVE,TX,1/5/12,0801530082,JACK J. SPECTOR,"315 E. COMMERCE, SUITE 300",SAN ANTONIO,TX,78205
32035478125,"KAIROI INVESTMENT, LP",711 NAVARRO ST STE 400,SAN ANTONIO,TX,78205-3500,ACTIVE,TX,12/29/04,0800433269,C T CORPORATION SYSTEM,"1999 BRYAN ST., STE. 900",DALLAS,TX,75201
32035487878,"BOERNE MEADOWS, LTD.",520 BONHAM,SAN ANTONIO,TX,78205-2020,ACTIVE,TX,8/6/14,0800427166,RUDOLFO R. GONZALEZ,19106 CHUSKA WAY,SAN ANTONIO,TX,78256
32035517609,"JTJB ENTERPRISES, LTD.",610 E MARKET ST UNIT 3218,SAN ANTONIO,TX,78205-2740,ACTIVE,TX,10/26/04,0800406532,JAMES C WEYNAND,202 HIGHWAY 3351 SOUTH,BOERNE,TX,78006
32035525206,"MITRE PEAK RANCH, L.P.",700 N SAINT MARYS ST STE 1825,SAN ANTONIO,TX,78205-3545,ACTIVE,TX,10/11/04,0800400809,G. WADE CALDWELL,"700 N. ST. MARY'S STREET, SUITE 1825 ONE RIVERWALK",SAN ANTONIO,TX,78205
32035549644,"RAMON VICTOR SANCHEZ, M.D., P.A.",343 W HOUSTON ST STE 706,SAN ANTONIO,TX,78205-2185,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0800381749,RAMON V. SANCHEZ,"343 W. HOUSTON ST., SUITE 706",SAN ANTONIO,TX,78205
32035590689,"DAVY CROCKETT RIDE, LTD.",329 ALAMO PLZ,SAN ANTONIO,TX,78205-2667,ACTIVE,TX,6/8/04,0800351159,PHILLIPS ENTERTAINMENT INC.,329 ALAMO PLAZA,SAN ANTONIO,TX,78205
32035617318,"BIG TEX SAN ANTONIO, L.P.",215 W TRAVIS ST,SAN ANTONIO,TX,78205-1421,ACTIVE,TX,10/28/10,0800329118,JAMES G LIFSHUTZ,215 W. TRAVIS,SAN ANTONIO,TX,78205
32035620627,"KUEHLER ROAD, LLC",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,1/9/21,0803892230,GRAHAM WESTON,"112 EAST PECAN STREET, SUITE 175",SAN ANTONIO,TX,78205
32035624298,"METROCORP TC, LTD",333 CONVENT ST,SAN ANTONIO,TX,78205-1348,ACTIVE,TX,3/30/04,0800323413,JOSEPH B NEWTON,333 CONVENT STREET,SAN ANTONIO,TX,78205
32035680035,FORGASON FAMILY LIMITED PARTNERSHIP,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,TX,6/12/17,0800279707,CAROLINE A FORGASON,"700 N. ST. MARY'S, SUITE 1400",SAN ANTONIO,TX,78250
32035687519,"NYSSA VENTURES, LTD.",333 CONVENT ST,SAN ANTONIO,TX,78205-1348,ACTIVE,TX,12/2/03,0800274534,"JOSEPH B. NEWTON, ESQ.","333 CONVENT STREET, CONVENT PLAZA",SAN ANTONIO,TX,78205
32035706244,BAN T. LIMITED PARTNERSHIP,951 S ALAMO ST,SAN ANTONIO,TX,78205-3438,ACTIVE,TX,10/20/03,0800259746,MARK HURLEY,19910 TERRA CANYON,SAN ANTONIO,TX,78255
32035714800,MANDALAY ASSOCIATES LIMITED PARTNERSHIP,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,,9/30/03,0800252903,EMORY ALEXANDER HAMILTON,700 N. ST MARY'S STE 1200,SAN ANTONIO,TX,78205
32035716490,"BOHANANS TOO, L.P.",219 E HOUSTON ST STE 275,SAN ANTONIO,TX,78205-1855,ACTIVE,TX,9/26/03,0800251653,MARK BOHANAN,"219 EAST HOUSTON STREET, SUITE 275, 2ND FLOOR",SAN ANTONIO,TX,78205
32035743601,"POINT EAST ASSOCIATES, L.P.",951 S ALAMO ST,SAN ANTONIO,TX,78205-3438,ACTIVE,TX,7/28/03,0800229393,MARK HURLEY,"11122 WURZBACH, STE 200",SAN ANTONIO,TX,78230
32035766008,"RIO PLAZA, L.P.",112 E PECAN ST STE 1212,SAN ANTONIO,TX,78205-1531,ACTIVE,TX,6/5/03,0800211138,GREGG WESTON,"112 E. PECAN STREET, SUITE 1212",SAN ANTONIO,TX,78205
32035766123,"ACENAR, LTD.",146 E HOUSTON ST,SAN ANTONIO,TX,78205-2223,ACTIVE,TX,6/4/03,0800211020,PETER C SELIG,108-B BARRERA,SAN ANTONIO,TX,78210
32035766131,"TEAM TINGA, LTD.",146 E HOUSTON ST,SAN ANTONIO,TX,78205-2223,ACTIVE,TX,6/4/03,0800211018,PETER C SELIG,108-B BARRERA,SAN ANTONIO,TX,78210
32035770877,"AAMIR S. MALIK, M.D., P.A.",730 N MAIN AVE STE 321,SAN ANTONIO,TX,78205-1115,ACTIVE,TX,5/23/03,0800207198,AAMIR S MALIK,730 N. MAIN STE. 321,SAN ANTONIO,TX,78205
32035773947,"WESTX MINERALS, LTD.",800 NAVARRO ST,SAN ANTONIO,TX,78205-1712,ACTIVE,TX,5/12/03,0800204422,VICKI HARPER,800 NAVARRO,SAN ANTONIO,TX,78205
32035775801,"WESTON ENTERTAINMENT, L.P.",112 E PECAN ST STE 1212,SAN ANTONIO,TX,78205-1531,ACTIVE,TX,5/12/03,0800202926,GREGG WESTON,"112 E. PECAN STREET, SUITE 1212",SAN ANTONIO,TX,78205
32035804932,"COMMUNITY PLUS HOLDINGS, L.P.",454 SOLEDAD ST STE 300,SAN ANTONIO,TX,78205-1555,FRANCHISE TAX ENDED,TX,5/20/20,0800173289,VICTOR MIRAMONTES,"454 SOLEDAD ST, STE 300",SAN ANTONIO,TX,78205
32035819898,"GUADALUPE COUNTY INVESTMENTS, L.P.",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,5/2/12,0800157875,GRAHAM WESTON,112 EAST PECAN STREET SUITE 175,SAN ANTONIO,TX,78205
32035835423,"HOUSTON RAND, LIMITED PARTNERSHIP",951 S ALAMO ST,SAN ANTONIO,TX,78205-3438,ACTIVE,TX,11/20/02,0800144708,MARK HURLEY,19910 TERRA CANYON,SAN ANTONIO,TX,78255
32035859910,"KANGAROO COURT BUILDING, LTD.",213 BROADWAY ST,SAN ANTONIO,TX,78205-1923,ACTIVE,TX,9/4/02,0800120285,CURTIS C GUNN,213 BROADWAY,SAN ANTONIO,TX,78205
32035876096,"MARBACH-MEDIO PARTNERS, LTD.",215 W TRAVIS ST,SAN ANTONIO,TX,78205-1421,ACTIVE,TX,7/26/02,0800106197,JAMES G. LIFSHUTZ,215 WEST TRAVIS,SAN ANTONIO,TX,78205
32035898207,"FQFW, LIMITED PARTNERSHIP",951 S ALAMO ST,SAN ANTONIO,TX,78205-3438,ACTIVE,TX,5/15/02,0800084225,MARK HURLEY,19910 TERRA CANYON,SAN ANTONIO,TX,78255
32035917890,"TWO TINKERS, LTD.",429 E COMMERCE ST,SAN ANTONIO,TX,78205-2658,ACTIVE,TX,3/4/02,0800063302,WILLIAM F GRINNAN JR,429 E. COMMERCE,SAN ANTONIO,TX,78205
32035931446,"MARION OAKS REAL ESTATE, LTD.",112 E PECAN ST STE 1800,SAN ANTONIO,TX,78205-1521,ACTIVE,TX,1/17/02,0800047345,JAMES B. SMITH JR,"112 EAST PECAN STREET, SUITE 1800",SAN ANTONIO,TX,78205
32035945099,"GUNN VENTURES, LTD.",213 BROADWAY ST,SAN ANTONIO,TX,78205-1923,ACTIVE,TX,12/11/01,0800035141,CURTIS C. GUNN JR,227 BROADWAY,SAN ANTONIO,TX,78205
32035955197,"CARL FREDERICK ERICKSON, MD, PA",310 S SAINT MARYS ST STE 835,SAN ANTONIO,TX,78205-0002,ACTIVE,TX,9/28/20,0800024292,"NOLAN ERICKSON, INDEPENDENT ADMINISTRATOR FOR THE",7122 RANCH HILL,SAN ANTONIO,TX,78250
32035959934,"PAB INVESTMENTS, L.P.",126 MAIN PLZ STE 8,SAN ANTONIO,TX,78205-2763,ACTIVE,TX,10/8/01,0800018843,PAUL ALAN BOSKIND,"126 E MAIN PLAZA, STE 8",SAN ANTONIO,TX,78205
32035962672,"YENOLAM ENTERPRISES II, LTD.",239 E COMMERCE ST,SAN ANTONIO,TX,78205-2923,ACTIVE,TX,10/1/01,0800015947,JOHN PATRICK MALONEY JR,239 E COMMERCE ST,SAN ANTONIO,TX,78205
32035962680,"YENOLAM ENTERPRISES, LTD.",239 E COMMERCE ST,SAN ANTONIO,TX,78205-2923,ACTIVE,TX,10/3/01,0800015945,JOHN PATRICK MALONEY JR,239 EAST COMMERCE STREET,SAN ANTONIO,TX,78205
32036000373,"HECTOR L. NEVAREZ, M.D., P.A.",730 N MAIN AVE STE 418,SAN ANTONIO,TX,78205-1116,ACTIVE,TX,5/27/99,0082008703,HECTOR L NEVAREZ,"730 N. MAIN AVE., STE. 418",SAN ANTONIO,TX,78205
32036022682,"SPECIALTY UROLOGY, P.A.",343 W HOUSTON ST STE 801,SAN ANTONIO,TX,78205-2132,ACTIVE,TX,5/16/14,0081477703,LEOPOLDO V. TECUANHUEY,343 WEST HOUSTON ST. # 801,SAN ANTONIO,TX,78205
32036056029,"LEOPOLDO TECUANHUEY, M.D., P.A.",343 W HOUSTON ST STE 801,SAN ANTONIO,TX,78205-2132,ACTIVE,TX,2/28/75,0080227103,LEOPOLDO V. TECUANHUEY,343 W. HOUSTON STE 801,SAN ANTONIO,TX,78205
32036056516,"HELIODORO V. BOONE, M.D., P.A.",343 W HOUSTON ST STE 502,SAN ANTONIO,TX,78205-2160,ACTIVE,TX,8/29/74,0080205703,HELIODORO V BOONE,343 WEST HOUSTON ST. SUITE 512,SAN ANTONIO,TX,78205
32036081324,"CFR PARTNERS, LTD.",111 W HOUSTON ST FL 12,SAN ANTONIO,TX,78205-2112,ACTIVE,TX,4/13/01,0015025710,PATRICK B FROST,100 WEST HOUSTON STREET,SAN ANTONIO,TX,78205
32036094202,"LIFSHUTZ COMPANIES, L.P.",215 W TRAVIS ST,SAN ANTONIO,TX,78205-1421,ACTIVE,TX,2/12/01,0014653110,JAMES G. LIFSHUTZ,215 TRAVIS STREET,SAN ANTONIO,TX,78205
32036114042,"EMMETT C. WELLS, JR. FAMILY PROPERTIES, LTD.",112 E PECAN ST STE 830,SAN ANTONIO,TX,78205-1574,ACTIVE,TX,11/20/00,0014242910,J. TULLOS WELLS,300 CONVENT ST. #1500,SAN ANTONIO,TX,78205
32036118530,"BARUCH PARTNERS, LTD.",700 N SAINT MARYS ST STE 100,SAN ANTONIO,TX,78205-3517,ACTIVE,TX,10/25/00,0014152510,JEANIE WYATT,"700 NORTH ST. MARY'S, SUITE 100",SAN ANTONIO,TX,78205
32036130576,"LOU MELL ROAD, LTD.",111 SOLEDAD ST STE 1230,SAN ANTONIO,TX,78205-2316,ACTIVE,TX,5/10/19,0013919310,ROSA M CABEZAS-GIL,"111 SOLEDAD, SUITE 1230",SAN ANTONIO,TX,78205
32036139817,"1 CHRONICLES 14, L.P.",112 E PECAN ST STE 1212,SAN ANTONIO,TX,78205-1531,ACTIVE,TX,7/17/00,0013722510,GREGG WESTON,112 EAST PECAN STREET SUITE 1212,SAN ANTONIO,TX,78205
32036148420,"RIVERTON SUITES, LTD.",315 E COMMERCE ST STE 300,SAN ANTONIO,TX,78205-2947,ACTIVE,TX,5/26/00,0013537510,JACK J SPECTOR,"315 E. COMMERCE, SUITE 300",SAN ANTONIO,TX,78205
32036165986,STEVE J. HARPER FAMILY LIMITED PARTNERSHIP,800 NAVARRO ST STE 210,SAN ANTONIO,TX,78205-1877,ACTIVE,TX,2/24/00,0013181110,JOHN R. HANNAH,"800 NAVARRO, STE. 210",SAN ANTONIO,TX,78205
32036173634,"SCANLAN PROPERTIES, LTD.",112 E PECAN ST STE 1240,SAN ANTONIO,TX,78205-1561,ACTIVE,TX,1/19/00,0013027410,WILLIAM SCANLAN JR,"112 E PECAN STREET, SUITE 3000",SAN ANTONIO,TX,78205
32036178864,"LANSDOWNE INVESTMENTS, LTD.",118 BROADWAY ST STE 324,SAN ANTONIO,TX,78205-2018,ACTIVE,TX,12/27/99,0012913310,LAURENCE P. SEITERLE,"118 BROADWAY, STE 324",SAN ANTONIO,TX,78205
32036190380,"HKG MANAGEMENT, LIMITED",112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,TX,11/10/99,0012674610,JOHN D ALEXANDER JR,700 ST MARY'S STREET STE 1200,SAN ANTONIO,TX,78205
32036192659,"SALEE T ENTERPRISES, LTD.",112 E PECAN ST STE 3000,SAN ANTONIO,TX,78205-1516,ACTIVE,TX,11/1/99,0012624610,"SCHOENBAUM, CURPHY & SCANLAN, P.C.",112 EAST PECAN ST STE 300,SAN ANTONIO,TX,78205
32036195009,"WEYNAND ENTERPRISES, LTD.",610 E MARKET ST UNIT 3218,SAN ANTONIO,TX,78205-2740,ACTIVE,TX,10/18/99,0012576610,JAMES C WEYNAND,610 E. MARKET ST. STE. 3218,SAN ANTONIO,TX,78205
32036203498,ATRIO II LIMITED PARTNERSHIP,314 E COMMERCE ST STE 402,SAN ANTONIO,TX,78205-2959,ACTIVE,TX,9/1/99,0012394710,RICHARD HIGBIE,"314 E COMMERCE, STE 402",SAN ANTONIO,TX,78205
32036211111,"GORDIAN RESOURCES, LTD.",112 E PECAN ST STE 1212,SAN ANTONIO,TX,78205-1531,ACTIVE,TX,7/15/99,0012243410,GREGG WESTON,"112 E. PECAN STREET, SUITE 1212",SAN ANTONIO,TX,78205
32036216409,"MISSION ADVISORS, LP",112 E PECAN ST STE 1425,SAN ANTONIO,TX,78205-8935,ACTIVE,TX,6/11/99,0012131710,DANA F MCGINNIS,"115 E TRAVIS, SUITE 1111",SAN ANTONIO,TX,78205
32036216417,"MISSION FUND MANAGEMENT, LP",112 E PECAN ST STE 1425,SAN ANTONIO,TX,78205-8935,ACTIVE,TX,6/11/99,0012131610,DANA F MCGINNIS,"115 E TRAVIS, SUITE 1111",SAN ANTONIO,TX,78205
32036225095,"MARION OAKS, LTD.",112 E PECAN ST STE 1800,SAN ANTONIO,TX,78205-1521,ACTIVE,TX,4/15/99,0011943710,JAMES B SMITH JR,"112 E. PECAN ST., STE 1800",SAN ANTONIO,TX,78205
32036232000,ATRIO LIMITED PARTNERSHIP,314 E COMMERCE ST STE 402,SAN ANTONIO,TX,78205-2959,ACTIVE,TX,2/24/99,0011796510,RICHARD HIGBIE,"314 E. COMMERCE, STE. 402",SAN ANTONIO,TX,78205
32036240649,"BAUCHMAN INVESTMENT PARTNERSHIP, LTD.",800 NAVARRO ST STE 210,SAN ANTONIO,TX,78205-1877,ACTIVE,TX,7/20/10,0011625510,JOHN R HANNAH,"800 NAVARRO, STE 210",SAN ANTONIO,TX,78205
32036241399,"THE RIVERSIDE BUILDING, LTD.",429 E COMMERCE ST,SAN ANTONIO,TX,78205-2658,ACTIVE,TX,12/30/98,0011611710,GRINNAN SMITH INTERESTS INC.,429 EAST COMMERCE,SAN ANTONIO,TX,78205
32036242181,"JAMES BAUCHMAN PARTNERSHIP, LTD.",800 NAVARRO ST STE 210,SAN ANTONIO,TX,78205-1877,ACTIVE,TX,12/29/98,0011595810,JOHN R HANNAH,800 NAVARRO SUITE 210,SAN ANTONIO,TX,78205
32036246737,"HALL CREEK, LTD.",110 BROADWAY ST STE 550,SAN ANTONIO,TX,78205-1946,ACTIVE,TX,12/10/98,0011509110,THOMAS C HALL,"115 E. TRAVIS ST., SUITE 700",SAN ANTONIO,TX,78205
32036248667,"TROUT CAPITAL, LTD.",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,12/2/98,0011475410,GRAHAM WESTON,"112 E. PECAN ST., STE. 175",SAN ANTONIO,TX,78205
32036251935,"DULLNIG BUILDING PARTNERS, LTD.",215 W TRAVIS ST,SAN ANTONIO,TX,78205-1421,ACTIVE,TX,11/6/98,0011414310,JAMES G LIFSHUTZ,215 W. TRAVIS STREET,SAN ANTONIO,TX,78205
32036261751,"IAKOBOS 4, LP",112 E PECAN ST STE 1212,SAN ANTONIO,TX,78205-1531,ACTIVE,TX,9/4/98,0011211010,GREGG WESTON,"112 E. PECAN ST., SUITE 1212",SAN ANTONIO,TX,78205
32036264110,"FOURTEX, LTD.",800 NAVARRO ST STE 260,SAN ANTONIO,TX,78205-1742,FRANCHISE TAX ENDED,TX,6/3/20,0011167010,JERRY L KNIPPA,"800 NAVARRO, STE 260",SAN ANTONIO,TX,78205
32036266065,"ARTHUR GUESS ENTERPRISES, LTD.",800 NAVARRO ST STE 210,SAN ANTONIO,TX,78205-1877,ACTIVE,TX,8/3/98,0011129210,SALLY B GUESS,"800 NAVARRO, SUITE 210",SAN ANTONIO,TX,78205
32036276486,"PADOR PROPERTIES, LTD.",100 W HOUSTON ST,SAN ANTONIO,TX,78205-1414,ACTIVE,TX,5/27/98,0010911710,"FROST NATIONAL BANK, TRUSTEE OF THE PADOR MANAGEME",100 W. HOUSTON ST.,SAN ANTONIO,TX,78205
32036276676,"CAROWEST LAND, LTD.",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,5/26/98,0010907410,GRAHAM WESTON,112 EAST PECAN STE 175,SAN ANTONIO,TX,78205
32036277765,"RIVERY PARTNERS, LTD.",239 E COMMERCE ST,SAN ANTONIO,TX,78205-2923,ACTIVE,TX,5/19/98,0010886110,"RIVERY G.P., INC.",239 E. COMMERCE STREET,SAN ANTONIO,TX,78205
32036291428,"THE LAIR FAMILY PARTNERS, LTD.",600 NAVARRO ST STE 500,SAN ANTONIO,TX,78205-1860,ACTIVE,TX,2/12/98,0010588010,LYDIA P LAIR,127 PADDINGTON WAY,SAN ANTONIO,TX,78209
32036293952,"WITTINGTON AMERICA, LTD.",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,1/21/98,0010532310,GRAHAM WESTON,"112 E PECAN STREET, SUITE 175",SAN ANTONIO,TX,78205
32036293986,"2ND KINGS 4, LP",112 E PECAN ST STE 1212,SAN ANTONIO,TX,78205-1531,ACTIVE,TX,1/20/98,0010531910,GREGG WESTON,"112 E. PECAN STREET, SUITE 1212",SAN ANTONIO,TX,78205
32036309600,"SOLEDAD PARTNERS, LTD.",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,10/22/97,0010219910,GRAHAM WESTON,112 EAST PECAN STREET SUITE 175,SAN ANTONIO,TX,78205
32036350042,"800 NAVARRO PARTNERS, LTD.",800 NAVARRO ST STE 210,SAN ANTONIO,TX,78205-1877,ACTIVE,TX,11/19/96,0009350310,JOHN R HANNAH,"800 NAVARRO STREET, SUITE 210",SAN ANTONIO,TX,78205
32036358227,"CONVENT VENTURES, L.P.",333 CONVENT ST,SAN ANTONIO,TX,78205-1348,ACTIVE,TX,9/10/96,0009158210,JOSEPH B NEWTON,333 CONVENT ST,SAN ANTONIO,TX,78205
32036371477,"GRUMP HOLDINGS, LTD.",112 E PECAN ST STE 525,SAN ANTONIO,TX,78205-1543,ACTIVE,TX,4/25/96,0008845510,JOHN KAUTH,300 CONVENT STREET SUITE 1350,SAN ANTONIO,TX,78205
32036371527,"RENAISSANCE PARTNERSHIP, LTD.",112 E PECAN ST STE 525,SAN ANTONIO,TX,78205-1543,ACTIVE,TX,4/24/96,0008844710,ISIDORO KORNGOLD,"1350 NATIONSBANK PLAZA, 300 CONVENT",SAN ANTONIO,TX,78205
32036382268,"HARLE FAMILY INTEREST, LTD.",300 DOLOROSA STE 2081,SAN ANTONIO,TX,78205-3094,ACTIVE,TX,12/28/95,0008592910,SIDNEY L HARLE,"300 DOLOROSA, #2081",SAN ANTONIO,TX,78205
32036383399,"SANTA SALOME, LTD.",112 E PECAN ST STE 1240,SAN ANTONIO,TX,78205-1561,ACTIVE,TX,12/22/95,0008567410,WILLIAM SCANLAN JR,"112 E. PECAN STREET, SUITE 3000",SAN ANTONIO,TX,78205
32036389495,"BARR BUILDING PROPERTIES, LTD.",213 BROADWAY ST,SAN ANTONIO,TX,78205-1923,ACTIVE,TX,10/27/95,0008427410,CURTIS C GUNN JR,213 BROADWAY ST,SAN ANTONIO,TX,78205
32036392622,"CASINO CLUB, LTD.",213 BROADWAY ST,SAN ANTONIO,TX,78205-1923,ACTIVE,TX,9/18/95,0008353110,CURTIS C GUNN JR,213 BROADWAY ST,SAN ANTONIO,TX,78205
32036397571,"TUSCANY PARTNERS, LTD.",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,7/17/95,0008233010,GRAHAM WESTON,"112 E PECAN STREET, SUITE 175",SAN ANTONIO,TX,78205
32036420639,"CAROWEST BUILDING, LTD.",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,9/14/94,0007651610,GRAHAM WESTON,"112 E. PECAN, SUITE 175",SAN ANTONIO,TX,78205
32036422742,"LOS LEONES, LTD.",430 E COMMERCE ST,SAN ANTONIO,TX,78205-2629,ACTIVE,TX,8/3/94,0007589010,WILLIAM J LYONS JR,430 E COMMERCE ST,SAN ANTONIO,TX,78205
